id,year,games,age,team,assists,steals,blocks,personal_fouls,ofensive_rebounds,defensive_rebounds,points_per_game
57,2018-19,38,23,UTA,0.7,0.2,0.2,1.2,0.1,0.5,5.6
57,2019-20,5,24,MEM,1.6,0.4,0.0,2.0,0.2,1.8,7.4
58,2017-18,72,19,BRK,0.7,0.4,1.2,2.0,2.0,3.4,8.2
58,2018-19,80,20,BRK,1.4,0.5,1.5,2.3,2.4,6.0,10.9
58,2019-20,9,21,BRK,0.9,0.4,1.6,2.3,3.1,5.7,9.0
59,1995-96,41,23,MIN,1.2,0.5,0.1,1.0,0.1,0.5,2.6
59,1996-97,76,24,TOT,2.0,0.4,0.1,1.1,0.3,1.0,3.0
59,1996-97,51,24,IND,2.1,0.5,0.0,1.3,0.3,1.0,3.2
59,1996-97,25,24,DEN,1.7,0.2,0.2,0.7,0.5,0.8,2.6
60,2017-18,18,25,BOS,0.7,0.2,0.1,0.8,0.2,0.4,1.1
60,2018-19,19,26,NYK,4.0,0.8,0.2,2.4,0.4,2.3,9.9
61,2011-12,41,22,PHI,0.8,0.3,0.4,1.8,1.1,3.0,4.1
61,2012-13,79,23,PHI,0.9,0.3,0.7,2.3,2.0,3.0,5.8
61,2013-14,65,24,TOT,1.1,0.4,0.5,1.9,1.8,3.0,4.7
61,2013-14,51,24,PHI,1.3,0.4,0.5,2.3,2.1,3.4,5.2
61,2013-14,14,24,IND,0.4,0.1,0.4,0.8,0.9,1.5,2.9
61,2014-15,63,25,IND,1.2,0.2,0.7,1.6,2.0,3.2,5.0
61,2015-16,79,26,IND,1.0,0.3,0.5,1.9,2.1,3.3,5.4
61,2016-17,61,27,IND,0.9,0.3,0.4,1.3,1.7,1.9,2.9
62,1969-70,81,22,SEA,4.2,,,2.5,,,9.8
62,1970-71,61,23,MIL,2.6,,,1.8,,,7.1
62,1971-72,80,24,MIL,4.2,,,2.7,,,13.5
62,1972-73,80,25,MIL,5.3,,,2.4,,,15.5
62,1973-74,72,26,MIL,5.2,1.9,0.3,3.0,1.2,2.8,17.6
62,1974-75,66,27,TOT,5.6,2.1,0.4,3.3,1.4,2.8,19.1
62,1974-75,10,27,MIL,5.3,1.4,0.1,2.3,0.9,2.2,16.7
62,1974-75,56,27,LAL,5.7,2.2,0.5,3.5,1.4,3.0,19.5
62,1975-76,76,28,LAL,4.7,1.3,0.3,3.2,0.8,2.0,14.7
62,1976-77,78,29,LAL,5.2,1.5,0.2,2.3,0.7,2.5,14.6
62,1977-78,77,30,KCK,4.7,1.2,0.4,2.3,0.9,2.1,11.9
62,1978-79,31,31,KCK,1.4,0.7,0.2,1.7,0.5,1.0,5.1
63,2001-02,12,23,MIA,0.4,0.3,0.7,1.3,1.3,1.9,4.3
63,2002-03,80,24,MIA,0.7,0.5,1.0,2.9,1.7,3.6,9.6
63,2003-04,45,25,MIA,0.4,0.3,0.6,1.8,0.9,1.7,4.2
63,2004-05,36,26,TOT,0.5,0.3,0.6,1.5,1.1,1.6,5.4
63,2004-05,14,26,MIA,0.8,0.3,0.8,2.1,1.7,2.0,5.9
63,2004-05,22,26,CHA,0.3,0.2,0.5,1.1,0.7,1.4,5.0
63,2005-06,54,27,CHI,0.4,0.3,0.3,1.7,0.8,1.8,4.9
63,2006-07,60,28,CHI,0.3,0.3,0.3,1.4,0.7,1.3,4.0
63,2007-08,73,29,TOT,0.6,0.3,0.4,2.0,0.9,1.8,4.6
63,2007-08,48,29,NJN,0.6,0.3,0.4,1.9,0.9,1.8,5.4
63,2007-08,25,29,DAL,0.6,0.2,0.4,2.4,1.0,1.8,3.1
63,2008-09,49,30,MIL,0.7,0.1,0.2,1.8,0.7,1.4,3.2
63,2009-10,51,31,DEN,0.3,0.2,0.1,1.3,0.7,0.9,2.1
63,2010-11,18,32,ORL,0.2,0.1,0.2,1.7,0.7,1.1,1.3
64,1988-89,7,24,SAC,0.0,0.1,0.1,1.0,0.4,0.6,2.4
64,1989-90,63,25,SAC,0.4,0.3,0.3,1.6,0.8,1.4,3.7
65,1996-97,82,21,MIL,2.6,0.9,0.1,2.7,1.2,2.8,13.4
65,1997-98,82,22,MIL,4.3,1.4,0.1,3.0,1.5,3.4,19.5
65,1998-99,50,23,MIL,3.6,1.1,0.1,2.3,1.1,3.1,17.1
65,1999-00,82,24,MIL,3.8,1.3,0.2,2.3,1.0,3.4,22.1
65,2000-01,82,25,MIL,4.6,1.5,0.2,2.3,1.2,4.0,22.0
65,2001-02,69,26,MIL,3.9,1.3,0.3,2.3,1.2,3.3,21.8
65,2002-03,76,27,TOT,4.4,1.4,0.2,2.9,1.2,3.8,22.5
65,2002-03,47,27,MIL,3.5,1.2,0.2,3.2,1.0,3.7,21.3
65,2002-03,29,27,SEA,5.9,1.6,0.1,2.4,1.7,3.9,24.5
65,2003-04,56,28,SEA,4.8,1.3,0.2,2.4,1.2,3.9,23.0
65,2004-05,78,29,SEA,3.7,1.1,0.1,2.1,1.0,3.4,23.9
65,2005-06,78,30,SEA,3.7,1.3,0.2,1.9,0.9,3.3,25.1
65,2006-07,55,31,SEA,4.1,1.5,0.2,2.1,1.0,3.5,26.4
65,2007-08,73,32,BOS,3.1,0.9,0.2,2.0,1.0,2.6,17.4
65,2008-09,79,33,BOS,2.8,0.9,0.2,2.0,0.8,2.7,18.2
65,2009-10,80,34,BOS,2.6,0.8,0.3,2.3,0.6,2.6,16.3
65,2010-11,80,35,BOS,2.7,1.0,0.2,1.8,0.6,2.8,16.5
65,2011-12,46,36,BOS,2.4,1.1,0.2,1.8,0.3,2.8,14.2
65,2012-13,79,37,MIA,1.7,0.8,0.2,1.6,0.5,2.2,10.9
65,2013-14,73,38,MIA,2.0,0.7,0.1,1.6,0.3,2.5,9.6
66,2004-05,77,23,BOS,0.8,1.0,0.3,2.0,1.1,1.8,6.4
66,2005-06,51,24,BOS,1.3,1.0,0.4,2.5,0.6,1.5,7.2
66,2006-07,33,25,BOS,1.7,1.5,0.4,2.6,1.1,2.7,11.5
66,2007-08,75,26,BOS,1.5,0.8,0.3,2.2,0.5,1.8,6.6
66,2008-09,46,27,BOS,1.4,1.2,0.5,2.1,0.5,1.8,7.8
66,2009-10,54,28,BOS,1.3,1.1,0.4,2.0,1.0,1.7,6.1
66,2010-11,72,29,MEM,1.4,1.8,0.6,2.2,1.0,1.7,8.9
66,2011-12,58,30,MEM,1.4,1.8,0.6,2.4,1.7,2.3,9.8
66,2012-13,79,31,MEM,1.2,1.5,0.6,2.7,1.5,3.1,8.9
66,2013-14,55,32,MEM,1.7,1.6,0.3,2.2,1.4,2.3,9.0
66,2014-15,63,33,MEM,1.4,2.0,0.5,2.6,1.6,2.8,8.6
66,2015-16,64,34,MEM,1.1,1.7,0.3,2.7,1.6,3.0,8.4
66,2016-17,71,35,MEM,1.4,1.6,0.4,2.5,2.3,3.2,9.1
66,2017-18,22,36,NOP,0.4,0.5,0.1,2.2,0.9,1.2,4.7
67,1971-72,7,22,FLO,0.6,,,1.6,0.6,1.4,1.9
68,1971-72,36,22,GSW,0.3,,,0.9,,,1.9
69,2007-08,3,26,CLE,0.0,0.0,0.0,0.3,0.0,0.3,1.0
70,1980-81,22,22,DAL,1.1,0.2,0.4,2.3,0.9,2.1,2.7
71,2007-08,9,22,UTA,0.3,0.1,0.0,0.6,0.0,0.2,1.4
71,2008-09,25,23,UTA,0.3,0.2,0.2,1.2,0.4,1.1,3.7
71,2011-12,4,26,WAS,0.5,1.8,0.0,1.5,0.3,1.8,3.5
72,1994-95,64,22,PHI,0.5,0.6,0.5,1.7,1.5,1.9,4.7
72,1995-96,73,23,PHI,0.8,0.8,0.7,2.6,1.7,2.4,6.2
72,1996-97,2,24,ATL,0.0,0.0,0.0,0.0,1.5,0.5,0.0
73,1999-00,27,23,MIL,2.6,0.4,0.0,1.1,0.2,0.7,2.2
73,2000-01,37,24,MIL,1.8,0.4,0.0,0.7,0.1,0.7,2.1
73,2001-02,50,25,MIL,2.9,0.6,0.0,0.8,0.2,1.2,3.5
73,2002-03,47,26,TOR,4.1,0.8,0.3,2.6,0.4,1.8,7.8
73,2003-04,82,27,MIA,4.5,1.4,0.2,2.6,0.3,2.4,10.2
73,2004-05,80,28,TOR,6.4,1.5,0.1,2.7,0.5,3.0,14.2
73,2005-06,63,29,HOU,6.7,1.6,0.2,3.1,0.6,3.5,12.1
73,2006-07,82,30,HOU,5.4,1.6,0.1,2.4,0.4,3.1,13.3
73,2007-08,74,31,HOU,5.3,1.3,0.2,1.9,0.4,3.1,13.1
73,2008-09,77,32,TOT,5.3,1.4,0.1,1.8,0.4,2.5,11.7
73,2008-09,48,32,HOU,5.4,1.2,0.1,1.5,0.5,2.5,11.5
73,2008-09,29,32,ORL,5.1,1.8,0.1,2.2,0.3,2.6,12.0
73,2009-10,52,33,TOT,3.4,1.0,0.2,2.0,0.3,2.2,8.2
73,2009-10,27,33,NJN,3.9,1.0,0.2,1.9,0.3,2.4,9.7
73,2009-10,25,33,MIA,2.9,0.9,0.2,2.1,0.2,2.0,6.6
74,1998-99,2,25,SAC,0.0,0.5,0.5,2.0,0.5,0.5,1.0
75,1995-96,28,25,CLE,0.3,0.2,0.4,1.8,0.5,1.4,2.8
75,1999-00,80,29,ORL,1.2,0.4,0.5,2.0,0.8,2.6,10.5
75,2000-01,82,30,ORL,0.9,0.3,0.4,2.1,0.9,2.3,7.9
75,2001-02,54,31,UTA,0.5,0.1,0.2,1.2,1.0,1.1,3.2
75,2002-03,50,32,UTA,0.4,0.3,0.1,1.0,0.5,1.0,2.0
76,1995-96,54,24,VAN,0.6,0.4,0.2,2.8,2.1,3.5,6.3
76,1996-97,31,25,WSB,0.1,0.2,0.1,0.9,0.6,1.1,1.3
77,2010-11,81,20,LAC,0.7,0.7,0.3,1.5,0.9,2.4,5.6
77,2011-12,66,21,NOH,1.0,0.9,0.5,2.1,1.4,3.2,6.0
77,2012-13,76,22,NOH,1.4,1.2,0.7,2.0,1.8,5.9,7.3
77,2013-14,80,23,NOP,1.4,1.0,0.5,1.8,1.6,4.6,7.2
77,2014-15,74,24,DAL,0.8,0.9,0.8,1.9,1.5,3.1,5.6
77,2015-16,82,25,POR,1.7,0.9,0.6,2.1,1.2,4.9,10.2
77,2016-17,61,26,POR,1.6,1.0,0.7,1.7,1.3,6.1,8.7
77,2017-18,69,27,POR,1.2,1.1,0.6,2.0,1.4,6.2,9.3
77,2018-19,81,28,POR,1.3,0.8,0.4,1.8,1.4,6.1,9.4
77,2019-20,10,29,ORL,1.0,1.0,0.6,2.2,1.2,4.0,4.5
78,2006-07,11,24,TOT,0.1,0.1,0.7,1.4,1.2,1.4,1.5
78,2006-07,1,24,UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2006-07,10,24,PHI,0.1,0.1,0.8,1.5,1.3,1.5,1.6
78,2007-08,16,25,PHI,0.0,0.1,0.1,0.8,0.4,0.3,1.1
78,2008-09,76,26,PHO,0.4,0.4,0.9,2.0,1.7,1.9,4.2
78,2009-10,79,27,PHO,0.4,0.3,0.9,2.1,1.6,2.8,4.7
78,2010-11,46,28,GSW,0.4,0.3,0.7,1.9,1.8,2.3,4.3
78,2011-12,60,29,IND,0.2,0.5,0.7,2.1,1.6,2.1,3.6
78,2012-13,39,30,TOT,0.3,0.4,0.3,1.4,1.2,1.5,1.9
78,2012-13,20,30,MIN,0.2,0.4,0.3,1.3,1.2,1.2,1.6
78,2012-13,1,30,CHI,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78,2012-13,18,30,NOH,0.4,0.5,0.3,1.5,1.3,1.9,2.4
78,2013-14,19,31,TOT,0.3,0.5,0.6,2.6,1.5,1.4,2.0
78,2013-14,18,31,NOP,0.3,0.5,0.6,2.7,1.6,1.5,2.1
78,2013-14,1,31,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2014-15,53,32,TOT,1.3,0.4,1.0,2.4,1.8,3.3,4.9
78,2014-15,12,32,CLE,0.4,0.1,0.0,0.9,0.4,1.3,0.9
78,2014-15,41,32,NYK,1.6,0.5,1.3,2.8,2.2,3.9,6.0
78,2015-16,29,33,NYK,0.4,0.2,0.2,1.5,0.8,0.9,1.8
79,1959-60,33,22,NYK,0.9,,,1.0,,,4.0
80,2001-02,24,23,DEN,0.3,0.3,1.2,1.5,1.6,1.6,3.0
80,2002-03,59,24,DEN,0.5,0.5,1.0,1.5,1.8,2.8,5.2
80,2003-04,71,25,DEN,0.5,0.5,1.6,1.7,1.3,2.9,3.4
80,2004-05,67,26,NOH,1.1,0.2,1.5,2.1,2.0,4.1,7.7
80,2005-06,32,27,NOK,0.2,0.3,1.3,2.6,1.9,2.9,5.0
80,2007-08,5,29,NOH,0.0,0.0,0.8,1.2,0.4,1.4,1.2
80,2008-09,71,30,DEN,0.4,0.6,2.5,2.5,2.3,3.9,6.4
80,2009-10,76,31,DEN,0.4,0.6,1.9,2.3,1.9,4.4,5.9
80,2010-11,45,32,DEN,0.4,0.5,1.3,1.8,1.7,3.2,5.6
80,2011-12,32,33,DEN,0.2,0.6,1.4,1.6,1.5,3.1,5.3
80,2012-13,42,34,MIA,0.4,0.4,1.0,2.1,1.4,2.7,4.9
80,2013-14,72,35,MIA,0.3,0.4,1.3,2.3,1.8,3.5,6.6
80,2014-15,60,36,MIA,0.7,0.4,1.0,1.5,1.3,3.7,5.3
80,2015-16,27,37,TOT,0.4,0.6,0.5,1.1,1.3,2.3,3.9
80,2015-16,7,37,MIA,0.4,0.1,0.4,0.6,0.4,0.9,1.9
80,2015-16,20,37,MEM,0.5,0.7,0.5,1.3,1.7,2.8,4.6
80,2016-17,12,38,CLE,0.4,0.4,0.6,1.7,0.8,1.8,2.3
81,2009-10,63,29,HOU,0.7,0.2,0.2,1.9,0.9,2.4,5.8
81,2010-11,40,30,TOT,0.3,0.1,0.2,1.0,0.5,1.6,3.4
81,2010-11,11,30,TOR,0.6,0.3,0.3,1.0,0.7,2.4,5.1
81,2010-11,29,30,NOH,0.2,0.1,0.2,1.0,0.4,1.3,2.7
82,2005-06,36,23,CHA,0.9,0.3,0.1,1.3,0.6,1.3,5.8
82,2006-07,17,24,CHA,1.2,0.4,0.0,1.9,0.6,1.2,5.8
82,2011-12,17,29,TOR,1.5,0.3,0.2,2.1,0.5,1.5,9.6
82,2012-13,65,30,TOR,1.6,0.7,0.1,2.0,0.5,1.8,10.7
82,2013-14,78,31,BRK,1.0,0.6,0.1,1.9,0.5,1.7,7.2
82,2014-15,74,32,BRK,1.1,0.8,0.1,2.0,0.4,2.3,7.4
82,2015-16,13,33,WAS,1.1,0.3,0.1,1.9,0.1,2.0,5.0
82,2016-17,30,34,LAC,0.4,0.1,0.0,1.2,0.1,0.7,2.9
83,1967-68,77,22,OAK,1.5,,,2.5,,,9.5
83,1968-69,36,23,TOT,1.3,,,2.1,1.4,1.5,9.6
83,1968-69,3,23,OAK,1.0,,,1.7,1.0,0.3,4.0
83,1968-69,33,23,MMF,1.3,,,2.2,1.5,1.6,10.1
83,1969-70,81,24,TOT,2.0,,,2.4,1.7,1.4,12.4
83,1969-70,32,24,MMF,1.2,,,2.3,0.9,0.8,9.6
83,1969-70,49,24,LAS,2.6,,,2.5,2.2,1.8,14.3
84,2009-10,1,24,OKC,0.0,0.0,0.0,1.0,1.0,0.0,2.0
85,1967-68,18,23,LAL,0.9,,,1.0,,,1.4
85,1968-69,35,24,LAL,0.9,,,1.7,,,3.9
85,1969-70,3,25,DNR,1.3,,,1.0,0.3,1.0,2.0
85,1970-71,28,26,TOT,0.7,,,1.0,,,3.1
85,1970-71,23,26,CLE,0.7,,,1.0,,,3.4
85,1970-71,5,26,PHI,0.8,,,1.4,,,1.4
86,1967-68,78,24,NJA,1.2,,,4.2,3.9,7.1,14.7
86,1968-69,62,25,TOT,1.1,,,2.8,3.0,4.4,9.0
86,1968-69,25,25,NYA,1.4,,,3.3,3.2,5.5,11.1
86,1968-69,8,25,KEN,0.8,,,2.4,1.0,2.1,2.5
86,1968-69,29,25,MNP,0.9,,,2.5,3.4,4.1,9.0
87,1974-75,43,24,POR,1.9,0.4,0.0,1.0,0.2,0.5,2.8
87,1975-76,52,25,POR,1.6,0.4,0.0,1.1,0.3,0.9,4.4
88,1997-98,66,23,CLE,3.4,1.3,0.2,2.1,0.8,2.0,11.7
88,1998-99,38,24,CLE,3.8,1.3,0.1,1.9,0.5,2.3,10.8
88,1999-00,64,25,LAC,3.4,1.4,0.2,2.3,1.3,2.8,16.9
88,2000-01,82,26,SAS,3.7,1.5,0.2,2.3,0.9,3.5,15.5
88,2001-02,70,27,POR,3.1,1.0,0.1,1.6,0.7,2.0,10.8
88,2002-03,76,28,POR,4.3,1.2,0.2,1.9,0.7,2.8,13.9
88,2003-04,51,29,POR,4.5,1.3,0.1,1.5,0.5,3.1,13.6
88,2004-05,47,30,POR,3.0,0.8,0.1,1.9,0.5,2.2,9.2
88,2005-06,43,31,TOT,2.3,0.5,0.1,2.3,0.5,2.8,8.1
88,2005-06,20,31,HOU,2.7,0.8,0.2,2.5,0.6,3.6,10.8
88,2005-06,23,31,MIA,2.1,0.3,0.1,2.1,0.4,2.2,5.8
88,2006-07,50,32,CHA,2.7,1.0,0.1,2.3,0.6,1.7,8.0
88,2007-08,28,33,CHA,1.6,0.4,0.0,1.8,0.3,1.5,5.0
89,1982-83,5,22,DEN,0.6,0.2,0.0,1.4,0.0,0.4,4.2
90,1992-93,16,22,NYK,0.2,0.2,0.1,0.9,0.4,0.5,1.3
90,1993-94,11,23,NYK,0.2,0.0,0.1,0.8,0.5,1.0,1.9
91,1987-88,82,23,SAS,1.0,0.7,1.5,2.8,2.0,4.3,11.7
91,1988-89,82,24,SAS,0.7,1.2,1.3,2.7,3.1,5.1,13.7
91,1989-90,60,25,MIL,0.4,0.5,0.9,2.9,1.9,4.4,8.8
91,1990-91,68,26,TOT,0.2,0.5,0.7,2.1,1.4,3.3,4.3
91,1990-91,26,26,MIL,0.1,0.3,0.3,1.1,1.0,1.9,2.7
91,1990-91,1,26,NJN,1.0,2.0,0.0,4.0,4.0,2.0,8.0
91,1990-91,41,26,DEN,0.3,0.6,0.9,2.6,1.6,4.1,5.2
91,1991-92,82,27,DEN,1.0,1.1,0.8,3.2,4.1,7.4,11.5
91,1993-94,77,29,DET,0.7,0.7,0.9,3.0,2.4,5.0,6.4
91,1994-95,51,30,ATL,0.3,0.5,0.6,2.0,1.2,2.5,2.9
91,1995-96,46,31,SAS,0.2,0.2,0.5,1.4,0.6,1.5,1.2
91,1996-97,82,32,SAS,0.4,0.8,0.8,2.7,1.9,3.5,3.9
91,1997-98,50,33,ATL,0.3,0.4,0.2,1.7,0.8,1.6,1.8
92,1982-83,65,22,TOT,1.0,1.0,0.3,2.4,1.8,2.7,7.4
92,1982-83,13,22,PHI,0.1,0.1,0.0,0.5,0.3,0.6,1.3
92,1982-83,52,22,UTA,1.3,1.2,0.4,2.8,2.2,3.2,8.9
92,1983-84,48,23,UTA,0.5,0.3,0.2,0.6,0.8,0.5,2.5
92,1984-85,44,24,UTA,0.5,0.7,0.2,1.6,0.7,1.2,3.4
93,2010-11,26,21,SAS,0.7,0.1,0.2,0.9,0.1,0.8,3.6
93,2011-12,51,22,SAS,0.8,0.2,0.0,0.7,0.3,1.2,3.7
93,2012-13,39,23,TOT,1.1,0.4,0.1,0.6,0.5,1.4,3.8
93,2012-13,10,23,SAS,0.9,0.3,0.2,0.7,0.3,1.1,3.4
93,2012-13,29,23,HOU,1.1,0.4,0.1,0.6,0.5,1.5,4.0
93,2013-14,80,24,PHI,1.9,0.9,0.4,1.9,0.7,3.0,10.1
93,2015-16,51,26,SAC,0.8,0.4,0.3,1.1,0.3,1.4,3.5
94,1975-76,22,22,BOS,0.3,0.1,0.1,1.1,0.2,0.4,2.8
94,1976-77,27,23,IND,0.4,0.2,0.1,1.0,0.3,0.1,2.4
95,2015-16,55,22,DAL,0.5,0.3,0.5,0.8,0.3,2.1,3.8
95,2016-17,75,23,TOT,0.9,0.5,0.3,1.5,0.9,2.3,7.1
95,2016-17,51,23,DAL,0.6,0.5,0.3,1.3,0.8,2.2,6.5
95,2016-17,24,23,PHI,1.4,0.5,0.3,1.9,1.3,2.8,8.5
95,2017-18,38,24,PHI,0.7,0.4,0.2,1.4,0.7,1.8,6.2
95,2018-19,48,25,ATL,0.5,0.5,0.3,1.0,0.5,1.3,3.7
96,1991-92,64,21,NJN,3.2,1.0,0.1,1.1,0.6,1.4,7.0
96,1992-93,55,22,NJN,8.2,1.7,0.2,2.5,0.9,3.2,16.9
96,1993-94,82,23,NJN,9.6,1.9,0.2,2.5,1.1,2.8,18.8
96,1994-95,72,24,NJN,9.4,1.4,0.2,2.6,1.0,2.5,17.6
96,1995-96,69,25,TOT,8.3,1.6,0.2,2.6,0.9,2.0,15.2
96,1995-96,31,25,NJN,8.0,1.7,0.3,2.4,1.2,2.1,15.3
96,1995-96,38,25,CHH,8.6,1.6,0.2,2.8,0.7,2.0,15.2
96,1996-97,82,26,POR,7.1,2.0,0.2,2.7,1.1,3.3,17.5
96,1997-98,61,27,TOT,5.7,1.4,0.0,2.2,0.6,2.2,12.2
96,1997-98,45,27,POR,5.4,1.4,0.0,2.2,0.8,2.2,12.6
96,1997-98,16,27,BOS,6.3,1.6,0.0,2.3,0.2,2.3,11.2
96,1998-99,34,28,BOS,5.7,1.0,0.1,2.3,0.7,2.3,12.1
96,1999-00,82,29,BOS,5.1,1.7,0.1,2.8,0.7,2.1,14.0
96,2000-01,33,30,BOS,4.1,1.3,0.1,1.9,0.5,1.7,7.5
96,2001-02,76,31,BOS,5.3,1.9,0.1,2.8,0.8,2.9,9.6
96,2002-03,61,32,TOT,3.2,1.0,0.1,1.7,0.5,1.7,6.1
96,2002-03,38,32,SEA,3.2,1.1,0.0,1.7,0.4,1.8,6.1
96,2002-03,23,32,NOH,3.3,0.8,0.2,1.9,0.6,1.3,6.0
96,2003-04,44,33,IND,2.8,0.6,0.1,1.7,0.4,1.4,6.0
96,2004-05,43,34,TOT,2.4,0.8,0.0,2.0,0.6,1.5,4.7
96,2004-05,39,34,ATL,2.5,0.8,0.0,2.1,0.6,1.5,5.0
96,2004-05,4,34,LAC,1.3,0.0,0.0,1.5,0.3,1.0,2.0
97,1978-79,21,23,POR,0.7,0.2,0.2,2.0,0.8,1.3,3.0
98,2014-15,33,21,SAS,0.8,0.5,0.2,0.8,0.2,2.0,2.2
98,2015-16,78,22,SAS,1.6,0.8,0.4,1.2,0.3,2.8,4.5
98,2016-17,72,23,SAS,1.3,0.7,0.4,0.9,0.5,2.4,3.4
98,2017-18,74,24,SAS,2.7,1.6,0.8,1.5,1.1,4.2,7.9
98,2018-19,43,25,MEM,3.0,1.3,0.9,2.6,1.1,4.7,8.0
98,2019-20,9,26,MEM,2.3,0.8,0.7,1.9,0.8,3.4,7.7
99,1988-89,36,22,SAS,4.3,1.2,0.1,1.8,1.2,1.3,5.7
100,1989-90,81,22,ORL,1.5,0.9,0.4,1.7,1.3,2.6,11.5
100,1990-91,70,23,ORL,1.5,1.1,0.6,2.1,1.3,4.2,14.1
100,1991-92,60,24,ORL,2.7,1.6,0.6,2.2,1.6,4.8,19.9
100,1992-93,79,25,ORL,3.4,1.6,0.7,2.5,1.5,4.5,19.9
100,1993-94,81,26,ORL,3.6,1.7,0.4,1.8,1.4,4.5,15.8
100,1994-95,76,27,ORL,4.1,1.6,0.3,1.6,1.1,3.3,15.8
100,1995-96,77,28,ORL,3.6,1.6,0.6,1.8,1.2,4.2,14.7
100,1996-97,63,29,ORL,2.9,1.9,0.5,2.5,1.0,3.8,12.0
100,1997-98,58,30,ORL,2.1,1.2,0.4,1.7,1.7,3.4,15.3
100,1998-99,47,31,ORL,1.9,1.4,0.3,1.5,1.1,4.8,14.9
100,1999-00,72,32,SAC,1.7,1.3,0.2,1.6,1.2,3.6,10.8
100,2000-01,21,33,SAC,0.6,0.5,0.2,0.6,0.1,1.0,1.8
100,2001-02,15,34,MEM,0.9,0.4,0.4,1.1,0.1,2.1,4.0
101,1982-83,78,22,SDC,1.5,0.7,0.3,2.2,1.4,2.1,5.2
101,1983-84,78,23,DEN,2.5,0.6,0.4,2.3,1.7,3.5,8.5
101,1986-87,51,26,HOU,0.6,0.1,0.1,0.7,0.5,1.1,2.8
101,1987-88,74,27,TOT,1.5,0.7,0.2,1.9,1.2,2.9,6.1
101,1987-88,12,27,HOU,0.3,0.1,0.0,0.3,0.8,0.7,2.7
101,1987-88,62,27,POR,1.7,0.8,0.3,2.1,1.3,3.3,6.7
101,1988-89,72,28,POR,1.4,0.6,0.2,1.4,0.9,2.3,5.2
101,1989-90,54,29,CHH,1.0,0.4,0.2,1.2,0.6,1.7,4.3
102,1984-85,36,26,CLE,0.9,0.3,0.2,1.1,1.1,1.4,5.8
102,1985-86,77,27,TOT,1.9,0.7,0.1,1.6,1.7,1.9,9.2
102,1985-86,17,27,CLE,0.5,0.1,0.0,1.2,0.3,1.2,5.1
102,1985-86,60,27,IND,2.3,0.9,0.1,1.8,2.1,2.1,10.4
102,1986-87,63,28,IND,0.9,0.5,0.0,1.0,1.2,1.2,5.8
102,1987-88,74,29,IND,1.1,0.6,0.1,1.3,1.2,1.7,7.3
102,1988-89,82,30,PHI,1.7,0.9,0.3,2.0,2.0,2.9,16.2
102,1989-90,78,31,PHI,1.8,0.9,0.2,1.8,1.0,2.7,11.9
102,1990-91,82,32,PHI,1.4,0.8,0.2,2.0,1.3,3.2,14.6
102,1991-92,82,33,PHI,1.6,1.0,0.1,1.6,1.2,2.2,13.7
102,1992-93,69,34,PHI,1.3,0.4,0.1,1.1,0.9,1.8,8.1
102,1993-94,21,35,TOT,0.8,0.4,0.1,0.8,0.8,1.8,4.6
102,1993-94,11,35,NJN,0.5,0.5,0.2,0.8,0.7,1.6,4.0
102,1993-94,10,35,WSB,1.1,0.3,0.1,0.7,0.8,1.9,5.2
103,2008-09,66,20,NJN,0.8,0.7,0.3,2.4,1.6,3.1,7.4
103,2009-10,63,21,ORL,0.6,0.4,0.2,1.3,1.1,2.1,7.7
103,2010-11,64,22,ORL,0.8,0.5,0.6,2.1,2.0,3.5,10.6
103,2011-12,61,23,ORL,0.9,0.8,0.4,2.4,3.7,4.0,16.1
103,2012-13,81,24,NOH,1.2,0.5,0.4,2.2,2.4,4.0,16.2
103,2013-14,22,25,NOP,0.8,0.5,0.3,2.1,3.0,3.5,19.8
103,2014-15,61,26,NOP,0.9,0.5,0.3,1.9,1.8,3.1,13.7
103,2015-16,66,27,NOP,1.1,0.6,0.4,1.7,2.0,4.0,17.0
103,2016-17,72,28,HOU,0.9,0.4,0.2,2.0,1.6,3.0,13.6
103,2017-18,66,29,HOU,0.9,0.4,0.3,1.9,1.4,3.6,9.3
103,2018-19,25,30,TOT,0.8,0.2,0.0,1.0,0.7,1.4,2.5
103,2018-19,15,30,PHO,1.1,0.2,0.1,1.5,0.9,2.1,3.7
103,2018-19,10,30,MIA,0.2,0.1,0.0,0.2,0.4,0.5,0.7
103,2019-20,2,31,HOU,1.0,0.5,0.0,0.5,0.0,3.5,2.5
104,1996-97,65,23,UTA,0.8,0.4,0.1,1.7,0.8,2.0,5.9
104,1997-98,82,24,UTA,1.1,0.8,0.2,1.8,1.0,1.7,8.3
104,1998-99,50,25,UTA,1.1,0.8,0.2,1.8,1.0,1.7,8.5
104,1999-00,82,26,HOU,2.9,1.2,0.4,2.2,1.1,3.6,12.3
104,2000-01,82,27,HOU,2.3,1.0,0.5,2.5,0.9,3.2,8.7
104,2001-02,82,28,NYK,0.9,0.6,0.2,1.6,0.7,2.3,5.0
104,2002-03,82,29,NYK,1.1,0.9,0.2,2.2,0.8,2.3,8.4
104,2003-04,80,30,NYK,1.5,0.9,0.2,2.3,0.7,2.1,7.9
